Date,6581963Q1,6581965D8,57583R5Q4,5741925B2,751100HG6,88283LHZ2,1301783X2,658256H70,93978HBK0,574193MP0,658256S78,34153PC55,34153QPX8,34153PG36,34153QTW6,34153PG44,373384PP5,917542QU9,399223BU9,345102JG3,574193NT1,574193KK3,574193LC0,915217WH2,797272KU4,797272KV2,68428PFH3,9151374C4,373384ZW9,414005B72,59524KAA6,88283LJT4,64971XRE0,64971QMS9,64971XUM8,658196PP9,442403LU3,5741925C0,8827227U9,88283LJA5,8827227S4,60636WRG2,658256H88,658256S86,34153QPY6,574193MQ8,736679KX8,57585KWC8,373385CF8,574193PA0,574193NU8,574193KL1,598223SW6,373384ZX7,882723SM2,88283LJU1,64971XUN6,64971QMT7,915217UE1,576029AS1,442403LW9,5741925D8,130178TQ9,88283LJB3,60636WRH0,8821357K6,8821357J9,658256S94,341422XX6,34153PY51,34153QPZ3,574193MR6,6582563C4,915217VC4,088281MJ6,088281MK3,91802RAV1,373385CG6,57585K3F3,880541SQ1,797272MY4,574193NV6,574193KM9,574193LE6,64971XGQ5,13068LKD6,373384ZY5,882723SN0,882723MX4,88283LJV9,64971WPA2,64971QMH3,64971XRH3,13067WKP6,442403LX7,930863T70,199492VG1,882723NG0,882723NH8,882723RQ4
12/28/2019,103.944,103.89,104.46,102.835,104.509,104.872,104.961,105.248,106.976,105.525,104.169,105.551,105.544,105.531,#N/A N/A,105.549,105.951,102.157,107.888,106.363,106.171,106.171,104.617,106.377,106.363,106.363,106.434,106.276,106.93,#N/A N/A,110.604,106.798,#N/A N/A,107.185,#N/A N/A,109.294,108.182,105.444,108.645,108.691,108.645,109.105,109.118,107.058,109.393,109.364,108.056,111.127,109.828,109.989,109.989,109.989,109.658,108.074,110.655,110.549,#N/A N/A,107.172,111.19,108.024,111.862,108,111.778,112.341,112.831,110.142,109.538,109.88,116.498,113.154,113.154,113.101,113.227,113.057,113.417,113.015,100.742,113.596,113.691,106.256,114.161,113.716,113.716,110.218,113.755,114.48,108.038,114.318,114.318,114.09,114.744,107.161,#N/A N/A,115.653,115.39,115.919,116.079,109.622,114.603,113.924
12/29/2019,103.944,103.89,104.46,102.835,104.509,104.872,104.961,105.248,106.976,105.525,104.169,105.551,105.544,105.531,#N/A N/A,105.549,105.951,102.157,107.888,106.363,106.171,106.171,104.617,106.377,106.363,106.363,106.434,106.276,106.93,#N/A N/A,110.604,106.798,#N/A N/A,107.185,#N/A N/A,109.294,108.182,105.444,108.645,108.691,108.645,109.105,109.118,107.058,109.393,109.364,108.056,111.127,109.828,109.989,109.989,109.989,109.658,108.074,110.655,110.549,#N/A N/A,107.172,111.19,108.024,111.862,108,111.778,112.341,112.831,110.142,109.538,109.88,116.498,113.154,113.154,113.101,113.227,113.057,113.417,113.015,100.742,113.596,113.691,106.256,114.161,113.716,113.716,110.218,113.755,114.48,108.038,114.318,114.318,114.09,114.744,107.161,#N/A N/A,115.653,115.39,115.919,116.079,109.622,114.603,113.924
12/30/2019,103.933,103.88,104.46,102.84,104.497,104.864,104.944,105.238,106.968,105.525,104.16,105.541,105.535,105.525,#N/A N/A,105.538,105.943,102.171,107.863,106.353,106.171,106.179,104.608,106.191,106.353,106.353,106.422,106.268,106.918,#N/A N/A,110.575,106.789,#N/A N/A,107.184,#N/A N/A,109.281,108.167,105.457,108.627,108.679,108.627,109.094,109.108,107.05,109.383,109.357,108.052,111.017,109.814,109.979,109.987,109.987,109.642,108.063,110.631,110.535,#N/A N/A,107.166,111.187,108.021,111.848,108.004,111.753,112.326,112.821,110.149,109.547,109.869,116.482,113.141,113.141,113.098,113.214,113.052,113.449,113.043,100.758,113.58,113.538,106.248,114.154,113.707,113.714,110.219,113.738,114.472,108.026,114.289,114.29,114.076,114.733,107.153,#N/A N/A,115.648,115.375,115.904,116.065,109.731,114.644,114.008
12/31/2019,103.923,103.87,104.45,102.841,104.489,104.86,104.925,105.224,106.955,105.513,104.15,105.536,105.525,105.522,#N/A N/A,105.534,105.932,102.178,107.85,106.343,106.158,106.165,104.598,106.191,106.343,106.343,106.409,106.267,106.905,#N/A N/A,110.554,106.79,#N/A N/A,107.18,#N/A N/A,109.27,108.161,105.47,108.616,108.67,108.616,109.083,109.092,107.038,109.381,109.345,108.048,111.011,109.803,109.967,109.975,109.975,109.631,108.054,110.619,110.519,#N/A N/A,107.161,111.176,108.011,111.814,108.02,111.727,112.309,112.808,110.161,109.557,109.858,116.493,113.152,113.152,113.088,113.2,113.039,113.434,113.026,100.755,113.571,113.522,106.241,114.123,113.698,113.705,110.211,113.734,114.438,108.019,114.281,114.281,114.064,114.731,107.147,#N/A N/A,115.638,115.319,115.895,116.066,109.694,114.611,113.962
1/1/2020,103.923,103.87,104.45,102.841,104.489,104.86,104.925,105.224,106.955,105.513,104.15,105.536,105.525,105.522,#N/A N/A,105.534,105.932,102.178,107.85,106.343,106.158,106.165,104.598,106.191,106.343,106.343,106.409,106.267,106.905,#N/A N/A,110.554,106.79,#N/A N/A,107.18,#N/A N/A,109.27,108.161,105.47,108.616,108.67,108.616,109.083,109.092,107.038,109.381,109.345,108.048,111.011,109.803,109.967,109.975,109.975,109.631,108.054,110.619,110.519,#N/A N/A,107.161,111.176,108.011,111.814,108.02,111.727,112.309,112.808,110.161,109.557,109.858,116.493,113.152,113.152,113.088,113.2,113.039,113.434,113.026,100.755,113.571,113.522,106.241,114.123,113.698,113.705,110.211,113.734,114.438,108.019,114.281,114.281,114.064,114.731,107.147,#N/A N/A,115.638,115.319,115.895,116.066,109.694,114.611,113.962
1/2/2020,103.901,103.85,104.44,102.823,104.473,104.835,104.893,105.209,106.93,105.496,104.144,105.521,105.509,105.509,#N/A N/A,105.52,105.935,102.167,107.833,106.328,106.144,106.15,104.591,106.191,106.328,106.328,106.391,106.25,106.92,#N/A N/A,110.528,106.768,#N/A N/A,107.134,#N/A N/A,109.258,108.149,105.439,108.61,108.668,108.61,109.079,109.093,107.048,109.38,109.34,108,111.014,109.83,109.966,109.973,109.973,109.669,108.091,110.622,110.527,#N/A N/A,107.132,111.184,108.04,111.845,107.991,111.713,112.33,112.826,110.133,109.531,109.882,116.5,113.167,113.167,113.095,113.216,113.059,113.442,113.034,100.752,113.606,113.559,106.254,114.141,113.71,113.715,110.228,113.763,114.457,108.048,114.298,114.298,114.092,114.777,107.128,#N/A N/A,115.671,115.385,115.922,116.104,109.764,114.661,114.015
1/3/2020,103.921,103.87,104.46,102.849,104.502,104.867,104.949,105.242,106.975,105.531,104.183,105.558,105.533,105.547,#N/A N/A,105.561,105.971,102.217,107.823,106.362,106.185,106.191,104.635,106.191,106.362,106.362,106.435,106.286,106.965,#N/A N/A,110.579,106.82,#N/A N/A,107.203,#N/A N/A,109.317,108.281,105.539,108.657,108.741,108.657,109.157,109.171,107.13,109.448,109.422,108.041,111.028,109.905,110.057,110.063,110.063,109.774,108.18,110.729,110.623,#N/A N/A,107.199,111.287,108.545,112.115,108.185,111.844,112.453,112.956,110.35,109.748,110.018,116.633,113.3,113.3,113.234,113.352,113.185,113.573,113.164,100.775,113.732,113.596,106.381,114.287,113.858,113.865,110.377,113.903,114.611,108.142,114.457,114.457,114.247,114.927,107.195,#N/A N/A,115.812,115.841,116.101,116.283,110.081,114.94,114.332
1/4/2020,103.921,103.87,104.46,102.849,104.502,104.867,104.949,105.242,106.975,105.531,104.183,105.558,105.533,105.547,#N/A N/A,105.561,105.971,102.217,107.823,106.362,106.185,106.191,104.635,106.191,106.362,106.362,106.435,106.286,106.965,#N/A N/A,110.579,106.82,#N/A N/A,107.203,#N/A N/A,109.317,108.281,105.539,108.657,108.741,108.657,109.157,109.171,107.13,109.448,109.422,108.041,111.028,109.905,110.057,110.063,110.063,109.774,108.18,110.729,110.623,#N/A N/A,107.199,111.287,108.545,112.115,108.185,111.844,112.453,112.956,110.35,109.748,110.018,116.633,113.3,113.3,113.234,113.352,113.185,113.573,113.164,100.775,113.732,113.596,106.381,114.287,113.858,113.865,110.377,113.903,114.611,108.142,114.457,114.457,114.247,114.927,107.195,#N/A N/A,115.812,115.841,116.101,116.283,110.081,114.94,114.332
1/5/2020,103.921,103.87,104.46,102.849,104.502,104.867,104.949,105.242,106.975,105.531,104.183,105.558,105.533,105.547,#N/A N/A,105.561,105.971,102.217,107.823,106.362,106.185,106.191,104.635,106.191,106.362,106.362,106.435,106.286,106.965,#N/A N/A,110.579,106.82,#N/A N/A,107.203,#N/A N/A,109.317,108.281,105.539,108.657,108.741,108.657,109.157,109.171,107.13,109.448,109.422,108.041,111.028,109.905,110.057,110.063,110.063,109.774,108.18,110.729,110.623,#N/A N/A,107.199,111.287,108.545,112.115,108.185,111.844,112.453,112.956,110.35,109.748,110.018,116.633,113.3,113.3,113.234,113.352,113.185,113.573,113.164,100.775,113.732,113.596,106.381,114.287,113.858,113.865,110.377,113.903,114.611,108.142,114.457,114.457,114.247,114.927,107.195,#N/A N/A,115.812,115.841,116.101,116.283,110.081,114.94,114.332
1/6/2020,103.914,103.87,104.45,102.82,104.494,104.847,104.999,105.235,106.967,105.525,104.181,105.558,105.531,105.549,#N/A N/A,105.561,105.964,102.185,107.821,106.363,106.18,106.184,104.632,106.191,106.363,106.363,106.436,106.307,106.959,#N/A N/A,110.564,106.801,#N/A N/A,107.196,#N/A N/A,109.318,108.294,105.483,108.658,108.741,108.658,109.16,109.173,107.136,109.455,109.426,108.006,111.048,109.907,110.065,110.07,110.07,109.807,108.187,110.751,110.671,#N/A N/A,107.197,111.309,108.558,112.113,108.103,111.984,112.586,113,110.255,109.652,110.035,116.648,113.317,113.317,113.255,113.367,113.219,113.616,113.204,100.775,113.749,113.647,106.383,114.37,113.884,113.888,110.401,113.925,114.671,108.155,114.493,114.493,114.507,114.959,107.194,#N/A N/A,115.913,115.829,116.13,116.316,110.136,114.977,114.377
1/7/2020,103.919,103.87,104.46,102.816,104.509,104.867,104.968,105.251,106.983,105.547,104.201,105.583,105.555,105.575,#N/A N/A,105.587,106.001,102.182,107.843,106.386,106.208,106.212,104.663,106.191,106.386,106.386,106.46,106.359,106.993,#N/A N/A,110.606,106.828,#N/A N/A,107.231,#N/A N/A,109.34,108.325,105.479,108.696,108.777,108.696,109.2,109.211,107.179,109.507,109.492,107.985,111.169,109.973,110.141,110.145,110.145,109.859,108.267,110.798,110.719,#N/A N/A,107.224,111.365,108.591,112.169,108.093,111.921,112.647,113.066,110.239,109.637,110.106,116.732,113.402,113.402,113.441,113.436,113.287,113.84,113.428,100.773,113.868,113.828,106.435,114.439,114.018,114.022,110.535,113.981,114.738,108.244,114.568,114.568,114.582,115.022,107.218,#N/A N/A,115.99,115.907,116.215,116.41,110.239,115.06,114.471
1/8/2020,103.909,103.86,104.45,102.787,104.491,104.883,104.942,105.24,106.966,105.583,104.193,105.573,105.548,105.566,#N/A N/A,105.576,105.966,102.14,107.832,106.338,106.246,106.302,104.703,106.191,106.338,106.338,106.446,106.342,106.965,#N/A N/A,110.581,106.87,#N/A N/A,107.221,#N/A N/A,109.329,108.314,105.403,108.68,108.84,108.68,109.191,109.201,107.171,109.499,109.525,107.928,111.172,109.927,110.17,110.174,110.174,109.846,108.218,110.787,110.799,#N/A N/A,107.217,111.371,108.584,112.16,107.962,111.927,112.708,113.048,110.076,109.475,110.104,116.715,113.388,113.388,113.435,113.432,113.297,113.822,113.409,100.786,113.799,113.852,106.427,114.412,114.019,114.022,110.537,113.986,114.699,108.192,114.546,114.546,114.602,115.031,107.212,#N/A N/A,115.973,115.892,116.176,116.393,110.21,115.035,114.443
1/9/2020,103.879,103.83,104.41,102.769,104.461,104.779,104.899,105.205,106.951,105.552,104.166,105.54,105.513,105.534,#N/A N/A,105.543,105.952,102.129,107.787,106.331,106.215,106.243,104.68,106.191,106.331,106.331,106.426,106.224,106.954,#N/A N/A,110.494,106.76,#N/A N/A,107.2,#N/A N/A,109.614,108.289,105.377,108.648,108.74,108.648,109.148,109.167,107.145,109.467,109.502,107.896,111.012,109.921,110.152,110.155,110.155,109.814,108.219,110.749,110.729,#N/A N/A,107.199,111.351,108.548,112.138,107.941,111.835,112.66,113.039,110.078,109.477,110.079,116.673,113.354,113.354,113.42,113.398,113.274,113.776,113.364,100.788,113.787,113.664,106.398,114.389,114.041,114.044,110.566,113.988,114.681,108.185,114.515,114.515,114.575,115.035,107.196,#N/A N/A,115.951,115.836,116.161,116.442,110.149,114.974,114.368
1/10/2020,103.886,103.85,104.44,102.771,104.496,104.857,104.907,105.243,106.989,105.587,104.208,105.563,105.555,105.557,#N/A N/A,105.56,105.974,102.132,107.825,106.373,106.253,106.282,104.721,106.191,106.373,106.373,106.465,106.25,106.978,#N/A N/A,110.533,106.841,#N/A N/A,107.282,#N/A N/A,109.634,108.363,105.405,108.692,108.812,108.692,109.205,109.224,107.204,109.518,109.552,107.889,111.052,109.919,110.202,110.205,110.205,109.906,108.249,110.808,110.768,#N/A N/A,107.265,111.405,108.599,112.217,107.991,111.823,112.711,113.107,110.121,109.521,110.127,116.725,113.408,113.408,113.467,113.445,113.328,113.833,113.42,100.79,113.821,113.705,106.454,114.448,114.097,114.1,110.623,114.065,114.742,108.211,114.58,114.58,114.637,115.107,107.252,#N/A N/A,116.033,115.91,116.25,116.516,110.334,115.083,114.52
1/11/2020,103.886,103.85,104.44,102.771,104.496,104.857,104.907,105.243,106.989,105.587,104.208,105.563,105.555,105.557,#N/A N/A,105.56,105.974,102.132,107.825,106.373,106.253,106.282,104.721,106.191,106.373,106.373,106.465,106.25,106.978,#N/A N/A,110.533,106.841,#N/A N/A,107.282,#N/A N/A,109.634,108.363,105.405,108.692,108.812,108.692,109.205,109.224,107.204,109.518,109.552,107.889,111.052,109.919,110.202,110.205,110.205,109.906,108.249,110.808,110.768,#N/A N/A,107.265,111.405,108.599,112.217,107.991,111.823,112.711,113.107,110.121,109.521,110.127,116.725,113.408,113.408,113.467,113.445,113.328,113.833,113.42,100.79,113.821,113.705,106.454,114.448,114.097,114.1,110.623,114.065,114.742,108.211,114.58,114.58,114.637,115.107,107.252,#N/A N/A,116.033,115.91,116.25,116.516,110.334,115.083,114.52
1/12/2020,103.886,103.85,104.44,102.771,104.496,104.857,104.907,105.243,106.989,105.587,104.208,105.563,105.555,105.557,#N/A N/A,105.56,105.974,102.132,107.825,106.373,106.253,106.282,104.721,106.191,106.373,106.373,106.465,106.25,106.978,#N/A N/A,110.533,106.841,#N/A N/A,107.282,#N/A N/A,109.634,108.363,105.405,108.692,108.812,108.692,109.205,109.224,107.204,109.518,109.552,107.889,111.052,109.919,110.202,110.205,110.205,109.906,108.249,110.808,110.768,#N/A N/A,107.265,111.405,108.599,112.217,107.991,111.823,112.711,113.107,110.121,109.521,110.127,116.725,113.408,113.408,113.467,113.445,113.328,113.833,113.42,100.79,113.821,113.705,106.454,114.448,114.097,114.1,110.623,114.065,114.742,108.211,114.58,114.58,114.637,115.107,107.252,#N/A N/A,116.033,115.91,116.25,116.516,110.334,115.083,114.52
1/13/2020,103.86,103.84,104.43,102.753,104.484,104.842,104.887,105.231,106.972,105.572,104.2,105.552,105.539,105.547,#N/A N/A,105.55,105.96,102.113,107.769,106.359,106.239,106.263,104.71,106.191,106.359,106.359,106.453,106.232,106.964,#N/A N/A,110.517,106.827,#N/A N/A,107.254,#N/A N/A,109.557,108.354,105.357,108.739,108.8,108.739,109.199,109.215,107.198,109.506,109.538,107.985,111.038,109.914,110.188,110.191,110.191,109.894,108.239,110.791,110.762,#N/A N/A,107.248,111.398,108.587,112.209,107.907,111.805,112.708,113.097,110.062,109.462,110.121,116.714,113.399,113.399,113.445,113.436,113.32,113.796,113.382,100.783,113.808,113.695,106.455,114.417,114.076,114.078,110.604,114.076,114.717,108.201,114.57,114.57,114.627,115.128,107.24,#N/A N/A,116.046,115.913,116.233,116.595,110.316,115.081,114.505
1/14/2020,103.877,103.86,104.45,102.755,104.508,104.861,104.907,105.241,106.997,105.569,104.215,105.573,105.56,105.569,#N/A N/A,105.573,105.965,102.12,107.799,106.392,106.235,106.271,104.708,106.105,106.392,106.392,106.477,106.247,106.972,#N/A N/A,110.527,106.859,#N/A N/A,107.282,#N/A N/A,109.598,108.4,105.377,108.623,108.846,108.623,109.248,109.254,107.243,109.551,109.527,107.969,111.082,109.946,110.177,110.18,110.18,109.949,108.279,110.871,110.822,#N/A N/A,107.279,111.456,108.63,112.285,107.956,111.886,112.789,113.179,110.116,109.516,110.216,116.79,113.477,113.477,113.438,113.531,113.39,113.87,113.455,100.78,113.893,113.771,106.512,114.497,114.074,113.932,110.604,114.171,114.803,108.261,114.704,114.704,114.734,115.238,107.273,#N/A N/A,116.117,116.02,116.387,116.701,110.348,115.177,114.541
1/15/2020,103.887,103.86,104.46,102.758,104.519,104.873,104.913,105.263,107.008,105.583,104.241,105.59,105.578,105.587,#N/A N/A,105.589,105.988,102.147,107.818,106.402,106.252,106.292,104.728,106.083,106.402,106.402,106.492,106.294,107.002,#N/A N/A,110.539,106.882,#N/A N/A,107.319,#N/A N/A,109.624,108.315,105.411,108.72,108.879,108.72,109.287,109.301,107.293,109.59,109.563,107.958,111.103,109.999,110.217,110.219,110.219,109.969,108.338,110.849,110.865,#N/A N/A,107.318,111.515,108.259,112.283,108.03,111.938,112.842,113.241,110.18,109.579,110.283,116.849,113.537,113.537,113.502,113.616,113.462,113.789,113.36,100.778,113.965,113.802,106.556,114.504,114.148,114.019,110.679,114.294,114.811,108.317,114.644,114.653,114.805,115.381,107.316,#N/A N/A,116.187,116.102,116.454,116.8,110.44,115.271,114.631
1/16/2020,103.857,103.83,104.44,102.729,104.487,104.844,104.916,105.235,106.966,105.565,104.227,105.558,105.471,105.555,#N/A N/A,105.562,105.962,102.096,107.785,106.379,106.242,106.278,104.728,105.97,106.379,106.379,106.471,106.26,106.985,#N/A N/A,110.507,106.858,#N/A N/A,107.294,#N/A N/A,109.604,108.316,105.351,108.723,108.861,108.723,109.286,109.308,107.301,109.563,109.585,107.968,111.07,110.01,110.244,110.246,110.246,110.029,108.367,110.884,110.853,#N/A N/A,107.3,111.541,108.403,112.315,107.945,111.977,112.817,113.271,110.094,109.495,110.343,116.858,113.555,113.555,113.553,113.667,113.519,113.826,113.399,100.768,114.01,113.816,106.53,114.56,114.204,114.082,110.744,114.325,114.873,108.351,114.733,114.746,114.738,115.422,107.301,#N/A N/A,116.209,116.172,116.509,116.862,110.526,115.456,114.727
1/17/2020,103.851,103.83,104.42,102.721,104.476,104.828,104.91,105.181,106.951,105.54,104.172,105.545,105.468,105.542,#N/A N/A,105.547,105.895,102.093,107.791,106.367,106.214,106.246,104.703,105.97,106.367,106.367,106.455,106.274,106.896,#N/A N/A,110.489,106.841,#N/A N/A,107.269,#N/A N/A,109.591,108.314,105.331,108.684,108.842,108.684,109.274,109.202,107.212,109.55,109.534,107.948,111.079,109.893,110.189,110.191,110.191,110.018,108.245,110.871,110.833,#N/A N/A,107.274,111.517,108.39,112.306,107.899,111.986,112.788,113.247,110.074,109.475,110.215,116.834,113.534,113.534,113.479,113.532,113.492,113.812,113.386,100.761,113.866,113.838,106.513,114.545,114.131,114.042,110.674,114.199,114.859,108.248,114.717,114.785,114.697,115.393,107.275,#N/A N/A,116.201,116.148,116.471,116.745,110.546,115.434,114.742
1/18/2020,103.851,103.83,104.42,102.721,104.476,104.828,104.91,105.181,106.951,105.54,104.172,105.545,105.468,105.542,#N/A N/A,105.547,105.895,102.093,107.791,106.367,106.214,106.246,104.703,105.97,106.367,106.367,106.455,106.274,106.896,#N/A N/A,110.489,106.841,#N/A N/A,107.269,#N/A N/A,109.591,108.314,105.331,108.684,108.842,108.684,109.274,109.202,107.212,109.55,109.534,107.948,111.079,109.893,110.189,110.191,110.191,110.018,108.245,110.871,110.833,#N/A N/A,107.274,111.517,108.39,112.306,107.899,111.986,112.788,113.247,110.074,109.475,110.215,116.834,113.534,113.534,113.479,113.532,113.492,113.812,113.386,100.761,113.866,113.838,106.513,114.545,114.131,114.042,110.674,114.199,114.859,108.248,114.717,114.785,114.697,115.393,107.275,#N/A N/A,116.201,116.148,116.471,116.745,110.546,115.434,114.742
1/19/2020,103.851,103.83,104.42,102.721,104.476,104.828,104.91,105.181,106.951,105.54,104.172,105.545,105.468,105.542,#N/A N/A,105.547,105.895,102.093,107.791,106.367,106.214,106.246,104.703,105.97,106.367,106.367,106.455,106.274,106.896,#N/A N/A,110.489,106.841,#N/A N/A,107.269,#N/A N/A,109.591,108.314,105.331,108.684,108.842,108.684,109.274,109.202,107.212,109.55,109.534,107.948,111.079,109.893,110.189,110.191,110.191,110.018,108.245,110.871,110.833,#N/A N/A,107.274,111.517,108.39,112.306,107.899,111.986,112.788,113.247,110.074,109.475,110.215,116.834,113.534,113.534,113.479,113.532,113.492,113.812,113.386,100.761,113.866,113.838,106.513,114.545,114.131,114.042,110.674,114.199,114.859,108.248,114.717,114.785,114.697,115.393,107.275,#N/A N/A,116.201,116.148,116.471,116.745,110.546,115.434,114.742
1/20/2020,103.851,103.83,104.42,102.721,104.476,104.828,104.91,105.181,106.951,105.54,104.172,105.545,105.468,105.542,#N/A N/A,105.547,105.895,102.093,107.791,106.367,106.214,106.246,104.703,105.97,106.367,106.367,106.455,106.274,106.896,#N/A N/A,110.489,106.841,#N/A N/A,107.269,#N/A N/A,109.591,108.314,105.331,108.684,108.842,108.684,109.274,109.202,107.212,109.55,109.534,107.948,111.079,109.893,110.189,110.191,110.191,110.018,108.245,110.871,110.833,#N/A N/A,107.274,111.517,108.39,112.306,107.899,111.986,112.788,113.247,110.074,109.475,110.215,116.834,113.534,113.534,113.479,113.532,113.492,113.812,113.386,100.761,113.866,113.838,106.513,114.545,114.131,114.042,110.674,114.199,114.859,108.248,114.717,114.785,114.697,115.393,107.275,#N/A N/A,116.201,116.148,116.471,116.745,110.546,115.434,114.742
1/21/2020,103.85,103.84,104.41,102.734,104.487,104.843,104.919,105.217,106.962,105.552,104.222,105.563,105.502,105.562,#N/A N/A,105.566,105.913,102.127,107.806,106.388,106.23,106.253,104.721,105.97,106.388,106.388,106.481,106.277,106.934,#N/A N/A,110.5,106.868,#N/A N/A,107.294,#N/A N/A,109.6,108.359,105.417,108.696,108.882,108.696,109.314,109.305,107.306,109.594,109.577,107.947,111.028,109.962,110.239,110.241,110.241,110.065,108.321,110.924,110.885,#N/A N/A,107.301,111.571,108.421,112.363,108.073,112.062,112.846,113.313,110.241,109.641,110.359,116.89,113.591,113.591,113.55,113.676,113.555,113.875,113.452,100.786,113.946,113.792,106.566,114.613,114.207,114.147,110.75,114.295,114.935,108.256,114.807,114.855,114.78,115.47,107.303,#N/A N/A,116.301,116.225,116.57,116.83,110.594,115.496,114.784
1/22/2020,103.843,103.83,104.41,102.738,104.524,104.805,104.929,105.229,106.938,105.548,104.25,105.552,105.495,105.55,#N/A N/A,105.553,105.904,102.135,107.8,106.322,106.23,106.23,104.715,105.97,106.322,106.322,106.476,106.359,106.926,#N/A N/A,110.479,106.817,#N/A N/A,107.23,#N/A N/A,109.59,108.353,105.426,108.786,108.818,108.786,109.284,109.322,107.334,109.582,109.57,107.926,111.091,109.957,110.238,110.238,110.238,110.087,108.318,110.892,110.808,#N/A N/A,107.238,111.566,108.412,112.358,108.078,112.067,112.789,113.313,110.237,109.638,110.376,116.873,113.577,113.577,113.509,113.684,113.558,113.873,113.451,100.783,113.94,113.9,106.542,114.546,114.122,114.122,110.747,114.209,114.872,108.281,114.78,114.816,114.763,115.347,107.239,#N/A N/A,116.309,116.226,116.574,116.78,110.581,115.479,114.768
1/23/2020,103.826,103.81,104.4,102.723,104.508,104.722,105.168,105.216,106.921,105.533,104.249,105.551,105.494,105.549,#N/A N/A,105.554,105.903,102.135,107.783,106.31,106.215,106.233,104.716,105.97,106.31,106.31,106.437,106.355,106.932,#N/A N/A,110.359,106.756,#N/A N/A,107.218,#N/A N/A,109.615,108.364,105.44,108.825,108.795,108.825,109.295,109.322,107.347,109.607,109.581,107.878,111.227,109.988,110.248,110.249,110.249,110.13,108.367,110.914,110.838,#N/A N/A,107.23,111.582,108.413,112.39,108.118,112.728,112.838,113.348,110.272,109.674,110.426,116.925,113.636,113.636,113.587,113.727,113.586,113.959,113.624,100.771,113.987,114.097,106.522,114.588,114.252,114.17,110.803,114.262,114.92,108.339,114.829,114.861,114.821,115.395,107.235,#N/A N/A,116.246,116.295,116.631,116.823,110.59,115.455,114.732
1/24/2020,103.821,103.8,104.39,102.741,104.486,104.724,105.042,105.202,106.915,105.53,104.247,105.545,105.495,105.544,#N/A N/A,105.546,105.897,102.163,107.775,106.318,106.212,106.23,104.717,105.97,106.318,106.318,106.43,106.351,106.927,#N/A N/A,110.232,106.764,#N/A N/A,107.217,#N/A N/A,109.614,108.368,105.519,108.826,108.802,108.826,109.297,109.313,107.346,109.605,109.591,107.886,111.223,109.992,110.26,110.261,110.261,110.145,108.375,110.916,110.83,#N/A N/A,107.229,111.593,108.414,112.403,108.277,112.424,112.813,113.311,110.424,109.825,110.436,116.922,113.635,113.635,113.612,113.734,113.6,114.052,113.688,100.785,114.008,114.114,106.534,114.613,114.28,114.203,110.833,114.288,114.945,108.364,114.841,114.841,114.794,115.42,107.234,#N/A N/A,116.257,116.322,116.726,116.886,110.717,115.516,114.845
1/25/2020,103.821,103.8,104.39,102.741,104.486,104.724,105.042,105.202,106.915,105.53,104.247,105.545,105.495,105.544,#N/A N/A,105.546,105.897,102.163,107.775,106.318,106.212,106.23,104.717,105.97,106.318,106.318,106.43,106.351,106.927,#N/A N/A,110.232,106.764,#N/A N/A,107.217,#N/A N/A,109.614,108.368,105.519,108.826,108.802,108.826,109.297,109.313,107.346,109.605,109.591,107.886,111.223,109.992,110.26,110.261,110.261,110.145,108.375,110.916,110.83,#N/A N/A,107.229,111.593,108.414,112.403,108.277,112.424,112.813,113.311,110.424,109.825,110.436,116.922,113.635,113.635,113.612,113.734,113.6,114.052,113.688,100.785,114.008,114.114,106.534,114.613,114.28,114.203,110.833,114.288,114.945,108.364,114.841,114.841,114.794,115.42,107.234,#N/A N/A,116.257,116.322,116.726,116.886,110.717,115.516,114.845
1/26/2020,103.821,103.8,104.39,102.741,104.486,104.724,105.042,105.202,106.915,105.53,104.247,105.545,105.495,105.544,#N/A N/A,105.546,105.897,102.163,107.775,106.318,106.212,106.23,104.717,105.97,106.318,106.318,106.43,106.351,106.927,#N/A N/A,110.232,106.764,#N/A N/A,107.217,#N/A N/A,109.614,108.368,105.519,108.826,108.802,108.826,109.297,109.313,107.346,109.605,109.591,107.886,111.223,109.992,110.26,110.261,110.261,110.145,108.375,110.916,110.83,#N/A N/A,107.229,111.593,108.414,112.403,108.277,112.424,112.813,113.311,110.424,109.825,110.436,116.922,113.635,113.635,113.612,113.734,113.6,114.052,113.688,100.785,114.008,114.114,106.534,114.613,114.28,114.203,110.833,114.288,114.945,108.364,114.841,114.841,114.794,115.42,107.234,#N/A N/A,116.257,116.322,116.726,116.886,110.717,115.516,114.845
1/27/2020,103.835,103.81,104.4,102.76,104.495,104.781,105.35,105.215,106.932,105.541,104.269,105.573,105.599,105.572,#N/A N/A,105.573,105.92,102.207,107.81,106.354,106.228,106.242,104.736,105.992,106.354,106.354,106.456,106.361,106.959,#N/A N/A,110.264,106.808,#N/A N/A,107.267,#N/A N/A,109.649,108.393,105.613,108.87,108.823,108.87,109.256,109.362,107.404,109.666,109.637,107.913,111.189,110.05,110.313,110.314,110.314,110.213,108.441,110.974,110.826,#N/A N/A,107.28,111.67,108.451,112.426,108.454,113.225,112.821,113.226,110.615,110.016,110.527,117.003,113.717,113.717,113.697,113.822,113.691,113.982,113.676,100.816,114.114,114.087,106.592,114.717,114.372,114.313,110.926,114.404,115.055,108.437,114.933,114.934,114.809,115.538,107.285,#N/A N/A,116.363,116.349,116.793,116.928,110.929,115.679,115.026
